,lift_err,e_reduct,r_time,gust,dir,taps,gustID,IDnum,out_cap,AoA,speed,contID,g_cat,tap_cat
110,0.051514302721008993,0.46042398937968776,0.24961328506469727,7.5,1.0,1.0,6.0,20.0,0.3653327202240384,5.0,10.0,32.0,g7,Tc
111,0.02394028346469857,0.7250433699221261,0.21209025382995605,7.5,-1.0,6.0,7.0,21.0,0.15975189016782732,5.0,10.0,30.0,g7,Ta
112,0.005213711753634533,0.9445863597845052,0.5489602088928223,7.5,-1.0,3.0,7.0,22.0,0.2086439683697061,5.0,10.0,31.0,g7,Tb
113,0.05779683634280946,0.34832643549703546,0.7602798938751221,7.5,-1.0,1.0,7.0,23.0,0.10865314178737273,5.0,10.0,32.0,g7,Tc
114,0.021621188232334655,0.7968794924448972,0.5985636711120605,10.0,1.0,6.0,8.0,24.0,0.664057812392937,5.0,10.0,30.0,g10,Ta
115,0.04507368667014614,0.5598450091690135,0.0,10.0,1.0,3.0,8.0,25.0,0.45989193486849145,5.0,10.0,31.0,g10,Tb
116,0.04960277395533026,0.533894609311287,0.34743356704711914,10.0,1.0,1.0,8.0,26.0,0.21445411678313597,5.0,10.0,32.0,g10,Tc
117,-0.0017339505173217542,0.9817092084192017,0.34856534004211426,10.0,-1.0,6.0,9.0,27.0,0.5991277152073129,5.0,10.0,30.0,g10,Ta
118,-0.026696706038347683,0.8164211603015872,0.3075528144836426,10.0,-1.0,3.0,9.0,28.0,0.6051602835650884,5.0,10.0,31.0,g10,Tb
119,0.012605356780920307,0.9163038645408923,0.5075514316558838,10.0,-1.0,1.0,9.0,29.0,0.45946066547049125,5.0,10.0,32.0,g10,Tc
120,0.04048868231536027,0.7101495535413591,0.5494534969329834,12.5,1.0,6.0,10.0,30.0,0.6132197543203781,5.0,10.0,30.0,g12,Ta
121,0.05872985044784171,0.5653971938837713,0.4024500846862793,12.5,1.0,3.0,10.0,31.0,0.4790481141386934,5.0,10.0,31.0,g12,Tb
122,0.050811509524522964,0.6173521718870316,0.4994537830352783,12.5,1.0,1.0,10.0,32.0,0.2557087222971941,5.0,10.0,32.0,g12,Tc
123,0.00613453882697931,0.9638575088456219,0.9538066387176514,12.5,-1.0,6.0,11.0,33.0,0.5785538789746203,5.0,10.0,30.0,g12,Ta
124,-0.022170074113335415,0.8745988628633176,0.34941649436950684,12.5,-1.0,3.0,11.0,34.0,0.5216495994115854,5.0,10.0,31.0,g12,Tb
125,-0.0017854676025813082,0.9919373098553098,0.7494308948516846,12.5,-1.0,1.0,11.0,35.0,0.3577003585524614,5.0,10.0,32.0,g12,Tc
126,0.02154445531942006,0.7577655275755848,0.4070448875427246,7.5,1.0,6.0,6.0,18.0,0.4510097061655507,5.0,10.0,30.0,g7,Ta
127,0.05887323586430585,0.3626317835410653,0.0,7.5,1.0,3.0,6.0,19.0,0.4575523360737246,5.0,10.0,31.0,g7,Tb
128,0.026395780724852543,0.7152097267038969,0.35390186309814453,7.5,1.0,1.0,6.0,20.0,0.3653327202240384,5.0,10.0,32.0,g7,Tc
129,0.03443362360615668,0.6060006388876888,0.3490931987762451,7.5,-1.0,6.0,7.0,21.0,0.15975189016782732,5.0,10.0,30.0,g7,Ta
130,-0.00392370385763519,0.9595880669679505,0.6604785919189453,7.5,-1.0,3.0,7.0,22.0,0.2086439683697061,5.0,10.0,31.0,g7,Tb
131,0.05929549271150475,0.33608434456936054,1.5999069213867188,7.5,-1.0,1.0,7.0,23.0,0.10865314178737273,5.0,10.0,32.0,g7,Tc
132,0.026011422919816573,0.7488879449187061,0.39856433868408203,10.0,1.0,6.0,8.0,24.0,0.664057812392937,5.0,10.0,30.0,g10,Ta
133,0.04973906264760065,0.5232869076145134,0.1974349021911621,10.0,1.0,3.0,8.0,25.0,0.45989193486849145,5.0,10.0,31.0,g10,Tb
134,0.033826133922043415,0.6905483595841584,0.2474348545074463,10.0,1.0,1.0,8.0,26.0,0.21445411678313597,5.0,10.0,32.0,g10,Tc
135,0.011744127813928152,0.9212070435582613,1.044001817703247,10.0,-1.0,6.0,9.0,27.0,0.5991277152073129,5.0,10.0,30.0,g10,Ta
136,0.0005760717861817506,0.9917764155458835,0.2960207462310791,10.0,-1.0,3.0,9.0,28.0,0.6051602835650884,5.0,10.0,31.0,g10,Tb
137,0.008246414499577293,0.9399143244874116,0.299999475479126,10.0,-1.0,1.0,9.0,29.0,0.45946066547049125,5.0,10.0,32.0,g10,Tc
138,0.05277485399372475,0.6098383034039299,0.5494534969329834,12.5,1.0,6.0,10.0,30.0,0.6132197543203781,5.0,10.0,30.0,g12,Ta
139,0.04950505724709176,0.6275128204984358,0.599419355392456,12.5,1.0,3.0,10.0,31.0,0.4790481141386934,5.0,10.0,31.0,g12,Tb
140,0.05297891567708949,0.6101225311712133,0.5994901657104492,12.5,1.0,1.0,10.0,32.0,0.2557087222971941,5.0,10.0,32.0,g12,Tc
141,0.00992913354185968,0.941953744170954,0.4024500846862793,12.5,-1.0,6.0,11.0,33.0,0.5785538789746203,5.0,10.0,30.0,g12,Ta
142,-0.04089701911388555,0.7699743229244758,0.6994290351867676,12.5,-1.0,3.0,11.0,34.0,0.5216495994115854,5.0,10.0,31.0,g12,Tb
143,0.030083095977690082,0.8263845421038214,0.4994516372680664,12.5,-1.0,1.0,11.0,35.0,0.3577003585524614,5.0,10.0,32.0,g12,Tc
144,0.022127029448096466,0.7695005687610535,0.4489612579345703,7.5,1.0,6.0,6.0,18.0,0.4510097061655507,5.0,10.0,30.0,g7,Ta
145,0.06049366069073997,0.35325299643283214,0.0498661994934082,7.5,1.0,3.0,6.0,19.0,0.4575523360737246,5.0,10.0,31.0,g7,Tb
146,0.04209611733144921,0.5546397020150076,0.05061674118041992,7.5,1.0,1.0,6.0,20.0,0.3653327202240384,5.0,10.0,32.0,g7,Tc
147,0.022810937038547936,0.7503193233307497,0.3990950584411621,7.5,-1.0,6.0,7.0,21.0,0.15975189016782732,5.0,10.0,30.0,g7,Ta
148,0.0032358222883817627,0.9528474128619251,0.30403566360473633,7.5,-1.0,3.0,7.0,22.0,0.2086439683697061,5.0,10.0,31.0,g7,Tb
149,0.040221022561622785,0.5451754791996479,0.5490944385528564,7.5,-1.0,1.0,7.0,23.0,0.10865314178737273,5.0,10.0,32.0,g7,Tc
150,0.02164125026476696,0.7874352304586004,0.3974344730377197,10.0,1.0,6.0,8.0,24.0,0.664057812392937,5.0,10.0,30.0,g10,Ta
151,0.027155446633582554,0.7374684241160199,0.8529884815216064,10.0,1.0,3.0,8.0,25.0,0.45989193486849145,5.0,10.0,31.0,g10,Tb
152,0.04507826125007072,0.5820624446029022,0.0,10.0,1.0,1.0,8.0,26.0,0.21445411678313597,5.0,10.0,32.0,g10,Tc
153,0.00747784070433098,0.9556995999434359,0.4974339008331299,10.0,-1.0,6.0,9.0,27.0,0.5991277152073129,5.0,10.0,30.0,g10,Ta
154,-0.02676980335225852,0.8193166395646267,0.29856443405151367,10.0,-1.0,3.0,9.0,28.0,0.6051602835650884,5.0,10.0,31.0,g10,Tb
155,-0.0033877852881718743,0.9809116798542082,0.7428703308105469,10.0,-1.0,1.0,9.0,29.0,0.45946066547049125,5.0,10.0,32.0,g10,Tc
156,0.02512473576650913,0.8179074105462818,0.44945502281188965,12.5,1.0,6.0,10.0,30.0,0.6132197543203781,5.0,10.0,30.0,g12,Ta
157,0.053610358397243554,0.6031398403542387,0.8994524478912354,12.5,1.0,3.0,10.0,31.0,0.4790481141386934,5.0,10.0,31.0,g12,Tb
158,0.038967769589460646,0.7205756153063156,0.8994524478912354,12.5,1.0,1.0,10.0,32.0,0.2557087222971941,5.0,10.0,32.0,g12,Tc
159,0.015188878396634284,0.9115577609856289,0.3994152545928955,12.5,-1.0,6.0,11.0,33.0,0.5785538789746203,5.0,10.0,30.0,g12,Ta
160,-0.015727330767857827,0.9179529179887986,0.25245118141174316,12.5,-1.0,3.0,11.0,34.0,0.5216495994115854,5.0,10.0,31.0,g12,Tb
161,-0.01473307235356101,0.9148283544523838,0.5494174957275391,12.5,-1.0,1.0,11.0,35.0,0.3577003585524614,5.0,10.0,32.0,g12,Tc
162,0.007890465067287836,0.9241992339230313,0.30400538444519043,7.5,1.0,6.0,6.0,18.0,0.4510097061655507,5.0,10.0,30.0,g7,Ta
163,0.044235147067525064,0.5153888503525663,0.0,7.5,1.0,3.0,6.0,19.0,0.4575523360737246,5.0,10.0,31.0,g7,Tb
164,0.03004003104595323,0.6811570166800589,0.3490931987762451,7.5,1.0,1.0,6.0,20.0,0.3653327202240384,5.0,10.0,32.0,g7,Tc
165,0.036103758835413356,0.5968567890453063,0.753394365310669,7.5,-1.0,6.0,7.0,21.0,0.15975189016782732,5.0,10.0,30.0,g7,Ta
166,0.028318012824848988,0.6773390949776157,0.49909400939941406,7.5,-1.0,3.0,7.0,22.0,0.2086439683697061,5.0,10.0,31.0,g7,Tb
167,0.04040137429657345,0.53202393667855,0.5005273818969727,7.5,-1.0,1.0,7.0,23.0,0.10865314178737273,5.0,10.0,32.0,g7,Tc
168,0.02757639629824253,0.7382544335237605,0.29743432998657227,10.0,1.0,6.0,8.0,24.0,0.664057812392937,5.0,10.0,30.0,g10,Ta
169,0.03400756446973749,0.6793017493858275,1.0928709506988525,10.0,1.0,3.0,8.0,25.0,0.45989193486849145,5.0,10.0,31.0,g10,Tb
170,0.015448457521487186,0.8692949847169806,0.257551908493042,10.0,1.0,1.0,8.0,26.0,0.21445411678313597,5.0,10.0,32.0,g10,Tc
171,-0.0007759170688579319,0.9967574430831667,0.4974339008331299,10.0,-1.0,6.0,9.0,27.0,0.5991277152073129,5.0,10.0,30.0,g10,Ta
172,-0.024721953057414946,0.8264003419688938,0.5485639572143555,10.0,-1.0,3.0,9.0,28.0,0.6051602835650884,5.0,10.0,31.0,g10,Tb
173,0.017484128572100213,0.879316236790341,0.8414568901062012,10.0,-1.0,1.0,9.0,29.0,0.45946066547049125,5.0,10.0,32.0,g10,Tc
174,0.03110572107564781,0.7771725339887195,0.5494534969329834,12.5,1.0,6.0,10.0,30.0,0.6132197543203781,5.0,10.0,30.0,g12,Ta
175,0.06639252574316261,0.50046825428567,1.153843641281128,12.5,1.0,3.0,10.0,31.0,0.4790481141386934,5.0,10.0,31.0,g12,Tb
176,0.051606007679888106,0.6152686754861292,0.34999823570251465,12.5,1.0,1.0,10.0,32.0,0.2557087222971941,5.0,10.0,32.0,g12,Tc
