,lift_err,e_reduct,r_time,gust,dir,taps,gustID,IDnum,out_cap,AoA,speed,contID,g_cat,tap_cat,red_mean,red_std,red_skew,red_dev,rise_mean,rise_std,rise_skew,d_colors,d_marks,alphas
0,0.019012009746425456,0.858990440843166,0.19003605842590332,4.0,1.0,6.0,6,18,0.5899835690001299,5.0,10.0,30,g4,Th,0.8423775827962284,0.09564545068148772,-0.41319627315128105,0.016612858046937573,0.3488140630722046,0.21196972057168442,1.4645006272509504,#C0822C,^,0.3
1,0.020058218747420024,0.855026972993093,0.4999992847442627,4.0,1.0,3.0,6,19,0.4699114985152335,5.0,10.0,31,g4,Ta,0.8003708035023578,0.10744105992164078,-0.08841127132330392,0.05465616949073526,0.34901177883148193,0.24508690284278686,1.4810857634083299,#C0822C,^,0.3
2,0.016097145121917174,0.8757187790350691,0.19003605842590332,4.0,1.0,1.0,6,20,-0.38451564352727896,5.0,10.0,32,g4,Tl,0.45778836715231613,0.2738476515878353,0.051636889780765124,0.417930411882753,0.2850061082839966,0.2781285679624357,0.8984079258428128,#C0822C,^,0.3
3,0.033368813604303264,0.7674537368931552,0.4999983310699463,4.0,-1.0,6.0,7,21,0.5989393765321623,5.0,10.0,30,g4,Th,0.8489157216558633,0.08462417336564497,-0.2877858497028838,0.08146198476270805,0.7077985954284668,0.2783567916759122,0.9999469971092487,#0F665E,v,0.3
4,0.003575668737830682,0.9736415174065358,0.6299972534179688,4.0,-1.0,3.0,7,22,0.646605386531033,5.0,10.0,31,g4,Ta,0.8687480755827082,0.09124385267849236,-0.5979904723209256,0.10489344182382765,0.948799057006836,0.5786557673174428,1.2446949680775157,#0F665E,v,0.3
5,0.015139539329978767,0.8856654464635582,0.7500040531158447,4.0,-1.0,1.0,7,23,-0.17260555822414148,5.0,10.0,32,g4,Tl,0.6562335918289773,0.26390959253779234,-0.6478999255191462,0.22943185463458082,0.8113970279693603,0.33617730046163646,0.06700642049971241,#0F665E,v,0.3
6,0.008901728616391128,0.9536259018465416,0.4326472282409668,6.0,1.0,6.0,8,24,0.7040394969471876,5.0,10.0,30,g6,Th,0.8967163466281456,0.07894586907237432,-0.9696959838467675,0.056909555218396024,0.5233103609085084,0.12676497546700904,0.1150413743557179,#C0822C,^,0.6
7,0.009762168381828501,0.9536419380786274,0.4926469326019287,6.0,1.0,3.0,8,25,0.6522779460755458,5.0,10.0,31,g6,Ta,0.8884491797033601,0.0954734839218254,-1.067735924659141,0.06519275837526728,0.598227858543396,0.3076606468234143,1.1425522026176602,#C0822C,^,0.6
8,-0.07433741829051037,0.6622570868704543,1.5446405410766602,6.0,1.0,1.0,8,26,0.07596508121564749,5.0,10.0,32,g6,Tl,0.6142822750030215,0.19790260377195593,-0.06199532500862789,0.0479748118674328,0.49633111000061036,0.3289182574288256,0.6899673596503249,#C0822C,^,0.6
9,-0.011640393513301433,0.9486060952523674,0.612647294998169,6.0,-1.0,6.0,9,27,0.5986177029189865,5.0,10.0,30,g6,Th,0.850884472213876,0.09927432122574349,-0.7446821939653182,0.09772162303849141,0.7950464868545533,0.29178940078706306,1.0096700441227626,#0F665E,v,0.6
10,-0.02028124631219182,0.9187600789642412,1.0501337051391602,6.0,-1.0,3.0,9,28,0.34873902228129894,5.0,10.0,31,g6,Ta,0.8451471013408239,0.13040581808418375,-0.41111125202716525,0.07361297762341723,1.1027162170410156,0.7516517499508393,1.6596693934607518,#0F665E,v,0.6
11,-0.048579910204794845,0.7986328076360316,1.2973883152008057,6.0,-1.0,1.0,9,29,0.02141117256348324,5.0,10.0,32,g6,Tl,0.7126486600309118,0.21024690217479794,-0.713880545457444,0.08598414760511985,0.8598693180084228,0.39658327047838293,0.971094696482292,#0F665E,v,0.6
12,0.017494458251505057,0.9317181023394778,0.669999361038208,8.0,1.0,6.0,10,30,0.7757106787724587,5.0,10.0,30,g8,Th,0.9183310408725576,0.07006515633100403,-1.2935293179632714,0.013387061466920258,0.619997673034668,0.15065806367955928,0.8167714471580652,#C0822C,^,1.0
13,0.003565753528342759,0.9863635301519742,0.42999768257141113,8.0,1.0,3.0,10,31,0.696268510994632,5.0,10.0,31,g8,Ta,0.8941673988314942,0.07966373599525631,-0.6742856602208801,0.09219613132047999,0.7461971426010132,0.395291794422052,3.038653843540659,#C0822C,^,1.0
14,-0.050573689201591325,0.8364590974197668,0.859997034072876,8.0,1.0,1.0,10,32,0.026518003561847636,5.0,10.0,32,g8,Tl,0.6553786049927329,0.20277899794061352,0.05327914177078531,0.18108049242703383,0.7327972650527954,0.26992039995848616,0.4764915342669037,#C0822C,^,1.0
15,-0.052877740004247,0.8483091439581714,0.6099967956542969,8.0,-1.0,6.0,11,33,0.4515098840005718,5.0,10.0,30,g8,Th,0.8483064648472031,0.11416178897386545,-0.36104947560173883,2.6791109682955394e-06,0.9321978950500488,0.3159672679778228,0.5966655586599188,#0F665E,v,1.0
16,-0.05598920359655779,0.8348680696437584,0.8599948883056641,8.0,-1.0,3.0,11,34,0.4006679107481015,5.0,10.0,31,g8,Ta,0.7715252545422095,0.11916718869429395,-0.25839190521904865,0.06334281510154882,1.186396312713623,0.590213836758562,1.626878231453765,#0F665E,v,1.0
17,-0.10198297207228121,0.7141140393993699,1.2899951934814453,8.0,-1.0,1.0,11,35,0.19002652197776504,5.0,10.0,32,g8,Tl,0.5997803078349403,0.17618720147344444,-0.2859772898228332,0.11433373156442961,0.9347964763641358,0.30823450410422437,-0.21162673227786208,#0F665E,v,1.0
