,lift_err,e_reduct,r_time,gust,dir,taps,gustID,IDnum,out_cap,AoA,speed,contID,g_cat,tap_cat,gust_mag,gust_dir,flight_cond,ind,red_mean,rise_mean,red_dev,rise_dev,le_mean,red_std,cont_gustID,c_g_mean,r_t_mean,l_e_mean,rise_skew,red_skew
3302,0.08412208079030123,77.16849798306346,1.1799943447113037,4.5,1.0,1.0,14,44,-0.5921150400731292,5,15,56,g4_5,Tc,0.4,0.4,5_15,3302,46.850931848676936,0.7089979267120361,30.317566134386524,0.4709964179992676,46.850931848676936,31.88273663082028,56_14,73.17502049290268,1.4939977407455445,0.09523869538801448,0.4600125657969735,-0.3814895234951026
3303,-0.07165078190759712,84.12651434842421,0.6199963092803955,4.5,-1.0,6.0,15,45,0.5295359879649857,5,15,54,g4_5,Ta,0.4,-0.4,5_15,3303,77.97334523646276,0.9405959415435791,6.1531691119614464,0.32059963226318355,77.97334523646276,8.899765736508005,54_15,86.41606387797694,0.8129964590072631,-0.05923057036641184,1.254781122732503,0.43083895769581726
3304,-0.0629320624574171,85.73356540688405,0.8099977970123291,4.5,-1.0,3.0,15,46,0.613672444205205,5,15,55,g4_5,Tb,0.4,-0.4,5_15,3304,85.77442324615434,0.8219972658157348,0.040857839270287855,0.011999468803405744,85.77442324615434,12.811867086540826,55_15,92.94580116101714,0.7449981927871704,-0.03105530379270353,0.9767420382923084,-1.035720525457645
3305,-0.01160962874648893,97.2796102317088,1.4299941062927246,4.5,-1.0,1.0,15,47,0.5526348575933953,5,15,56,g4_5,Tc,0.4,-0.4,5_15,3305,86.4805187558026,1.0737971925735474,10.799091475906195,0.35619691371917717,86.4805187558026,12.109365735139878,56_15,95.64834328012014,1.4099943876266479,0.011197947207670828,0.30757608433705375,-0.948961709223017
3306,0.03776727867826901,92.18760211559052,0.8699970245361328,6.0,1.0,6.0,16,48,0.6094446971303576,5,15,54,g6,Ta,0.56,0.56,5_15,3306,91.01774345391965,1.0415963649749755,1.1698586616708724,0.17159934043884273,91.01774345391965,7.44544266922615,54_16,94.79111914154369,0.9899968862533569,0.026642486272080528,0.5434069394782421,-0.47009650901339195
3307,-0.04567601128128752,90.57299552612915,1.4899940490722656,6.0,1.0,3.0,16,49,0.8354443335033699,5,15,55,g6,Tb,0.56,0.56,5_15,3307,94.91841263747308,0.9435965299606324,4.345417111343934,0.5463975191116333,94.91841263747308,3.936657860590069,55_16,94.85503796370159,0.9789963722229004,-0.02058755891087787,0.19885145790739947,-0.5985262277796239
3308,0.01892538187363389,96.72841614388533,1.7899937629699707,6.0,1.0,1.0,16,50,-0.52874647739409,5,15,56,g6,Tc,0.56,0.56,5_15,3308,56.94675650054111,0.8703966665267945,39.78165964334421,0.9195970964431762,56.94675650054111,39.051992008833196,56_16,83.9190668334019,1.4799947261810302,0.08253195311771207,-0.022298768485528763,-0.6853670842993363
3309,-0.08575104820331712,86.58978644937562,1.1199955940246582,6.0,-1.0,6.0,17,51,0.7378648663387549,5,15,54,g6,Ta,0.56,-0.56,5_15,3309,88.5317480477804,1.040396409034729,1.9419615984047738,0.07959918498992913,88.5317480477804,5.314103052503132,54_17,92.09312314498537,1.0929962635040282,-0.04625129195180551,0.30186478519778864,-0.38848001840075064
3310,-0.03728011428652386,93.3823174808652,1.2399954795837402,6.0,-1.0,3.0,17,52,0.7270180682471982,5,15,55,g6,Tb,0.56,-0.56,5_15,3310,90.00147618096975,1.1707959413528441,3.380841299895451,0.06919953823089608,90.00147618096975,8.964595845239215,55_17,91.5929956867374,0.9269975423812866,-0.05170245653357405,0.7410899728413718,-1.4086230779622506
3311,-0.11391243168553072,81.71726250989585,1.1799957752227783,6.0,-1.0,1.0,17,53,0.7135331699968309,5,15,56,g6,Tc,0.56,-0.56,5_15,3311,87.98778912570577,1.188795895576477,6.270526615809928,0.008800120353698704,87.98778912570577,5.796754808346682,56_17,82.20141882189267,1.3229954957962036,-0.11139696340199431,-0.12643054621564256,-0.05405546154134033
3312,-0.06988470926499285,66.03327562922325,0.3699977397918701,3.0,1.0,6.0,12,36,0.5631300737246185,5,15,54,g3,Ta,0.24,0.24,5_15,3312,85.01430482582083,0.7404005289077759,18.981029196597575,0.37040278911590574,85.01430482582083,12.923067525798725,54_12,88.34742407461394,0.5230016469955444,-0.024181217795825834,1.7985401545793234,-1.1413018400247572
3313,-0.03111131685279993,85.96417907718596,0.6199972629547119,3.0,1.0,3.0,12,37,0.5581375357536499,5,15,55,g3,Tb,0.24,0.24,5_15,3313,83.47697438104096,0.6728020429611206,2.4872046961449996,0.05280478000640865,83.47697438104096,10.99648738294553,55_12,73.01347375747433,0.7250013828277588,-0.0555472861572352,0.5072692937986323,-0.7674103450981833
3314,-0.2386523064357867,-14.62031813575242,1.6200344562530518,3.0,1.0,1.0,12,38,-0.8831414600078431,5,15,56,g3,Tc,0.24,0.24,5_15,3314,14.388699941118894,0.8788017225265503,29.009018076871314,0.7412327337265014,14.388699941118894,38.915657639909185,56_12,-5.725902515847818,1.4720065355300904,-0.2193306670820568,-0.03568130041372461,0.7265053758161241
