,lift_err,e_reduct,r_time,gust,dir,taps,gustID,IDnum,out_cap,AoA,speed,contID,g_cat
183,-0.03322504490891468,0.8768144568722207,1.4899964332580566,3.0,-1.0,6.0,7.0,21.0,0.4016732528760696,5.0,10.0,33.0,g3
184,-0.08692238309996893,0.6715293868391954,1.7400357723236084,3.0,-1.0,3.0,7.0,22.0,0.5792051973456994,5.0,10.0,34.0,g3
185,0.15750484440343585,0.4055021811742797,1.059997797012329,3.0,-1.0,1.0,7.0,23.0,0.020962032238076023,5.0,10.0,35.0,g3
186,-0.061227330393031944,0.8328528364192959,0.9899964332580566,4.5,1.0,6.0,8.0,24.0,0.6479536898564873,5.0,10.0,33.0,g4_5
187,0.03742235977347493,0.8934270846738546,1.3699958324432373,4.5,1.0,3.0,8.0,25.0,0.7182749157433204,5.0,10.0,34.0,g4_5
188,0.27311165257098086,0.24489826761636524,0.31999826431274414,4.5,1.0,1.0,8.0,26.0,-0.5921150400731292,5.0,10.0,35.0,g4_5
189,-0.14255746182483756,0.6704984640464409,0.929995059967041,4.5,-1.0,6.0,9.0,27.0,0.5295359879649857,5.0,10.0,33.0,g4_5
190,-0.1746327467450633,0.590709154730877,0.929995059967041,4.5,-1.0,3.0,9.0,28.0,0.613672444205205,5.0,10.0,34.0,g4_5
191,0.00691118201754648,0.986577298466925,0.4999980926513672,4.5,-1.0,1.0,9.0,29.0,0.5526348575933953,5.0,10.0,35.0,g4_5
192,-0.052168718504914204,0.8928991934532201,1.1799957752227783,6.0,1.0,6.0,10.0,30.0,0.6094446971303576,5.0,10.0,33.0,g6
193,0.049449384851923836,0.9096741123848371,1.049997091293335,6.0,1.0,3.0,10.0,31.0,0.8354443335033699,5.0,10.0,34.0,g6
194,0.377629539718393,0.26789227943865357,0.4999964237213135,6.0,1.0,1.0,10.0,32.0,-0.52874647739409,5.0,10.0,35.0,g6
195,-0.11072761095688469,0.8249116718057736,1.2999956607818604,6.0,-1.0,6.0,11.0,33.0,0.7378648663387549,5.0,10.0,33.0,g6
196,-0.10608381814974492,0.833538530490096,1.7899937629699707,6.0,-1.0,3.0,11.0,34.0,0.7270180682471982,5.0,10.0,34.0,g6
197,-0.05693764482052124,0.9063169210949386,0.7999985218048096,6.0,-1.0,1.0,11.0,35.0,0.713533169996831,5.0,10.0,35.0,g6
198,-0.08927347041946909,0.5726781875818718,0.9299960136413574,3.0,1.0,6.0,6.0,18.0,0.5631300737246185,5.0,10.0,33.0,g3
199,0.029175429775740225,0.8601616675843811,0.6199984550476074,3.0,1.0,3.0,6.0,19.0,0.5581375357536499,5.0,10.0,34.0,g3
200,0.059649234060268154,0.7220376092262546,0.11999893188476562,3.0,1.0,1.0,6.0,20.0,-0.8831414600078431,5.0,10.0,35.0,g3
201,-0.014886417512463944,0.940960412765097,0.8699986934661865,3.0,-1.0,6.0,7.0,21.0,0.4016732528760696,5.0,10.0,33.0,g3
202,-0.12480076543739117,0.5092707163587614,0.679997444152832,3.0,-1.0,3.0,7.0,22.0,0.5792051973456994,5.0,10.0,34.0,g3
