,lift_err,e_reduct,r_time,gust,dir,taps,gustID,IDnum,out_cap,AoA,speed,contID,g_cat
73,0.011592662556655964,0.9082495849489352,0.31999778747558594,4.0,1.0,3.0,6.0,19.0,0.4699114985152335,5.0,10.0,31.0,g4
74,0.04739530109394278,0.6418218739235511,0.1300358772277832,4.0,1.0,1.0,6.0,20.0,-0.38451564352727896,5.0,10.0,32.0,g4
75,0.030313560319215522,0.7915829102803202,0.6899974346160889,4.0,-1.0,6.0,7.0,21.0,0.5989393765321623,5.0,10.0,30.0,g4
76,0.0396863788452842,0.7266041755356345,1.109997272491455,4.0,-1.0,3.0,7.0,22.0,0.646605386531033,5.0,10.0,31.0,g4
77,0.01579101039474896,0.8986594255952932,0.9899966716766357,4.0,-1.0,1.0,7.0,23.0,-0.17260555822414148,5.0,10.0,32.0,g4
78,-0.006034402439067191,0.9755427687613498,0.4926469326019287,6.0,1.0,6.0,8.0,24.0,0.7040394969471876,5.0,10.0,30.0,g6
79,-0.028521177910925094,0.8733742032221944,0.7429568767547607,6.0,1.0,3.0,8.0,25.0,0.6522779460755458,5.0,10.0,31.0,g6
80,-0.023983114141341893,0.8991237798027021,0.3126504421234131,6.0,1.0,1.0,8.0,26.0,0.07596508121564749,5.0,10.0,32.0,g6
81,-0.019524623933720547,0.917838399656433,0.2503018379211426,6.0,-1.0,6.0,9.0,27.0,0.5986177029189865,5.0,10.0,30.0,g6
82,-0.03511337593873749,0.8584165498237457,0.5526466369628906,6.0,-1.0,3.0,9.0,28.0,0.34873902228129894,5.0,10.0,31.0,g6
83,-0.0627520739450358,0.747743591234991,0.4926469326019287,6.0,-1.0,1.0,9.0,29.0,0.02141117256348324,5.0,10.0,32.0,g6
84,0.005937387622130039,0.9788021606926256,0.669999361038208,8.0,1.0,6.0,10.0,30.0,0.7757106787724587,5.0,10.0,30.0,g8
85,-0.0010312757786863878,0.994170240456802,0.5499975681304932,8.0,1.0,3.0,10.0,31.0,0.696268510994632,5.0,10.0,31.0,g8
86,-0.010598856406950838,0.9794230557199037,0.48999619483947754,8.0,1.0,1.0,10.0,32.0,0.026518003561847636,5.0,10.0,32.0,g8
87,-0.06219228884025443,0.8226080715878784,0.7399983406066895,8.0,-1.0,6.0,11.0,33.0,0.4515098840005718,5.0,10.0,30.0,g8
88,-0.09331311847306362,0.7342504338635321,0.549994945526123,8.0,-1.0,3.0,11.0,34.0,0.4006679107481015,5.0,10.0,31.0,g8
89,-0.13415055487909197,0.6173519106412781,1.1099967956542969,8.0,-1.0,1.0,11.0,35.0,0.19002652197776504,5.0,10.0,32.0,g8
90,0.015548985194503243,0.8723267510461112,0.43999814987182617,4.0,1.0,6.0,6.0,18.0,0.5899835690001299,5.0,10.0,30.0,g4
91,-0.012283804925798496,0.9020351574270328,0.18000149726867676,4.0,1.0,3.0,6.0,19.0,0.4699114985152335,5.0,10.0,31.0,g4
92,-0.0040333681626821645,0.9630971535849775,0.0,4.0,1.0,1.0,6.0,20.0,-0.38451564352727896,5.0,10.0,32.0,g4
93,0.0350383372493457,0.7622244285599662,0.6299972534179688,4.0,-1.0,6.0,7.0,21.0,0.5989393765321623,5.0,10.0,30.0,g4
94,0.004111767470703493,0.9694612412853342,0.4999992847442627,4.0,-1.0,3.0,7.0,22.0,0.646605386531033,5.0,10.0,31.0,g4
95,-0.0009082351458254865,0.9899496991283243,0.4899630546569824,4.0,-1.0,1.0,7.0,23.0,-0.17260555822414148,5.0,10.0,32.0,g4
96,0.02384687816202737,0.8759802326928333,0.312633752822876,6.0,1.0,6.0,8.0,24.0,0.7040394969471876,5.0,10.0,30.0,g6
97,-0.020227437934988518,0.8987972939930512,0.552647590637207,6.0,1.0,3.0,8.0,25.0,0.6522779460755458,5.0,10.0,31.0,g6
98,-0.029729541144001743,0.8601625837195838,0.7968764305114746,6.0,1.0,1.0,8.0,26.0,0.07596508121564749,5.0,10.0,32.0,g6
99,-0.011914571486627777,0.9450803352161439,1.0501320362091064,6.0,-1.0,6.0,9.0,27.0,0.5986177029189865,5.0,10.0,30.0,g6
100,-0.010847691665647157,0.9539653516039018,0.3126504421234131,6.0,-1.0,3.0,9.0,28.0,0.34873902228129894,5.0,10.0,31.0,g6
101,-0.06789567915290612,0.7200174494205727,0.4926469326019287,6.0,-1.0,1.0,9.0,29.0,0.02141117256348324,5.0,10.0,32.0,g6
102,0.01806618388946032,0.9393374063151485,0.7399983406066895,8.0,1.0,6.0,10.0,30.0,0.7757106787724587,5.0,10.0,30.0,g8
103,0.02014616142290391,0.9205578036353753,0.4799985885620117,8.0,1.0,3.0,10.0,31.0,0.696268510994632,5.0,10.0,31.0,g8
